Linha,Ordem,Descrição da Ordem,Estabelecimento,Nome Estabelecimento,Equipamento,Nome Equipamento,Tag,Descrição do Tag,Tipo de Manutenção,Descrição do Tipo Manutenção,Manutenção,Descrição da Manutenção,Plano,Urgência,Criticidade,Prioridade,Data Manutenção,Data Termino,Previsão Término,Inicio mais cedo,Inicio mais tarde,Data Inicio Original,Data Reabertura,Data Realocação,Data Prevista Manutenção,Parada,Descrição da Parada,Projeto,Descrição do Projeto,Analista,Nome do Analista,Planejador,Nome do Planejador,Equipe,Nome da Equipe,Causa,Descrição Causa,Sintoma,Descrição Sintoma,Intervenção,Descrição Intervenção,Empresa,Ord. Investimento,Conta da Ordem,Conta de Investimento,Ordem de Origem,Tarefa de Origem,Valor Contador,Valor Contador Acumulado,Taxa Produção,Custo Hora,Tempo Parada,Horas Reportadas,Valor Material,Valor Mão de Obra,Valor GGF,Estado,Estado OM,Estado da Preditiva,Usuário de Criação,Ordem Impressa,Observação Encerramento OM
0000000259,1260101,SERVIÇO DE SUBSTITUICAO PARA PLACA EVAPORATIVA,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,20/03/2025,,21/03/2025,20/03/2025,20/03/2025,20/03/2025,,,20/03/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000260,1264579,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,22/04/2025,,23/04/2025,22/04/2025,22/04/2025,22/04/2025,,,22/04/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"5156,14",0,0,Requisitada,Não Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000261,1265165,SERVIÇO MANUTENÇÃO ELETRONICA,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,25/04/2025,,26/04/2025,25/04/2025,25/04/2025,25/04/2025,,,25/04/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"5844,3",0,0,Requisitada,Não Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000262,1266207,SERVIÇO DE REPARO EM PALETEIRA,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,02/05/2025,,03/05/2025,02/05/2025,02/05/2025,02/05/2025,,,02/05/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"1257,2",0,0,Requisitada,Não Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000263,1276015,Conserto Palleteira 21.850,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,09/07/2025,,10/07/2025,09/07/2025,09/07/2025,09/07/2025,,,09/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"816,75",0,0,Requisitada,Não Iniciada,Ok,mateusd - Mateus Dias Machado,no,
0000000264,1277142,PREVENTIVAS ROBO SEPRO,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,16/07/2025,,17/07/2025,16/07/2025,16/07/2025,16/07/2025,,,16/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000265,1278408,Manutenção nos Piovan's das injetoras,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,24/07/2025,,25/07/2025,24/07/2025,24/07/2025,24/07/2025,,,24/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,mateusd - Mateus Dias Machado,no,
0000000266,1279912,Conserto conjunto ponteira anel bloqueador,1,METALURGICA MOR S.A - MATRIZ,35.161/000,INJETORAS RS,35161,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,04/08/2025,,05/08/2025,04/08/2025,04/08/2025,04/08/2025,,,04/08/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,mateusd - Mateus Dias Machado,no,
0000000267,1253571,SC - Conserto de secador SPE 062,1,METALURGICA MOR S.A - MATRIZ,14.750/000,CONJUNTO SECADOR + 2 FILTROS COALESCENTE,COMPRESSOR,COMPRESSORES DE AR,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,01/07/2025,,02/07/2025,01/07/2025,02/07/2025,05/02/2025,,,01/07/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"1284,11",0,0,Requisitada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para conserto de secador SPE 062, conforme orçamento PNX n° 0044455."
0000000268,1275550,Cons - secador 14.912,1,METALURGICA MOR S.A - MATRIZ,14.912/000,CONJUNTO SECADOR + 1 FILTROS COALESCENTE,COMPRESSOR,COMPRESSORES DE AR,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,07/07/2025,,08/07/2025,07/07/2025,07/07/2025,07/07/2025,,,07/07/2025,,,,,,,EQUIPE 02,EDUARDO RADTKE NUNES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de secador pela MC Chiller
0000000269,1281293,Cons - pneu empilhadeira 22,1,METALURGICA MOR S.A - MATRIZ,11.380/000,EMP. COMB. Nº 22 - A975Y11196L - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,12/08/2025,,13/08/2025,12/08/2025,12/08/2025,12/08/2025,,,12/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de pneu de empilhadeira 22
0000000270,1281294,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,1,METALURGICA MOR S.A - MATRIZ,22.563/000,EMP. COMB. Nº 30 GLP 2.5N - E875Y01538Y- YALE,EMP_COMB,EMPILHADEIRA COMBUSTÃO,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,12/08/2025,,13/08/2025,12/08/2025,12/08/2025,12/08/2025,,,12/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,
0000000271,1281295,Cons - pneu empilhadeira 27,1,METALURGICA MOR S.A - MATRIZ,11.376/000,EMP. COMB. Nº 27 - A975Y11163L - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,12/08/2025,,13/08/2025,12/08/2025,12/08/2025,12/08/2025,,,12/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de pneu de empilhadeira 27
0000000272,1282690,Cons - pneu empil 05,1,METALURGICA MOR S.A - MATRIZ,8.387/000,EMP. COMB. Nº 05 - A975Y03279E - YALE GP06VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,19/08/2025,,20/08/2025,19/08/2025,19/08/2025,19/08/2025,,,19/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de pneu de empilhadeira 05
0000000273,1284068,CONS - Empilhadeira 21,1,METALURGICA MOR S.A - MATRIZ,11.378/000,EMP. COMB. Nº 21 - A975Y11167L - YALE GLP50VX,EMP_COMB,EMPILHADEIRA COMBUSTÃO,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,27/08/2025,,28/08/2025,27/08/2025,27/08/2025,27/08/2025,,,27/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,Conserto de radiador de empilhadeira 21
0000000274,1282943,Cons - Motobomba Major,1,METALURGICA MOR S.A - MATRIZ,35.035/000,ESTACAO TRATAMENTO EFLUENTES,ETE,ESTAÇÃO TRATAMENTO DE EFLUENTE,12,Serviço Corretiva,,,,1,2,400,20/08/2025,,21/08/2025,20/08/2025,20/08/2025,20/08/2025,,,20/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de motobomba major
0000000275,1275275,SC - Serviço de parametrização prensa 11643,1,METALURGICA MOR S.A - MATRIZ,11.643/000,PRENSA HIDR. 25 TON N6 -  MENEGOTTO PH4C-25S,FAB-01,FABRICA 01,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,04/07/2025,,05/07/2025,04/07/2025,04/07/2025,04/07/2025,,,04/07/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"8621,25",0,0,Requisitada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para serviço de parametrização de CLP, inversor e módulo em prensa Menegotto 11643, conforme orçamento Menegotto num. 399."
0000000276,1280582,Cons - Maquinas de solda limpeza de gabarito,1,METALURGICA MOR S.A - MATRIZ,35.062/000,LIMPEZA GABARITOS,FAB-01,FABRICA 01,12,Serviço Corretiva,,,,1,3,700,07/08/2025,,08/08/2025,07/08/2025,07/08/2025,07/08/2025,,,07/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de maquinas de solda da limpeza de gabarito
0000000277,1283150,SC - Peças para conserto pistolas Wagner,1,METALURGICA MOR S.A - MATRIZ,14.648/000,CABINE DE PINTURA PÓ WAGNER,FAB-01,FABRICA 01,12,Serviço Corretiva,,,,1,1,100,21/08/2025,,22/08/2025,21/08/2025,21/08/2025,21/08/2025,,,21/08/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para compra de peças utilizadas em conserto de duas pistolas de pintura pó eletrostática PEAC4 (itens 466525), cabine Wagner. Conforme orçamento Erzinger num. 88516. NF 2036056."
0000000278,1283191,SC - Conserto de IHM WEINTEK,1,METALURGICA MOR S.A - MATRIZ,13.910/000,MAQ. MONTAGEM QUADRO VARAIS ALUMÍNIO,FAB-01,FABRICA 01,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,21/08/2025,,22/08/2025,21/08/2025,21/08/2025,21/08/2025,,,21/08/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para conserto de IHM WEINTEK de máquina 13910, conforme orçamento Tecnolog."
0000000279,1283887,CONS - Paleteiras,1,METALURGICA MOR S.A - MATRIZ,35.073/000,PREPARACAO DE TUBOS,FAB-01,FABRICA 01,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,26/08/2025,,27/08/2025,26/08/2025,26/08/2025,26/08/2025,,,26/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de paleteiras
0000000280,1275914,SC - Serviço programação maq. Ideal 10278,1,METALURGICA MOR S.A - MATRIZ,10.278/000,IDEAL SOLDA AUTOM. VARAL E GRELHAS,FAB-02,FABRICA 02,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,09/07/2025,,10/07/2025,09/07/2025,09/07/2025,09/07/2025,,,09/07/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para serviço de programação em máquina de solda Ideal 10278, conforme orçamento ControlSafety num. 2025 - 320. Quatro horas de serviço no dia 27/06/25 (acesso remoto para referenciamento de eixos em equipamento IDEAL - FSD078EL)."
0000000281,1279013,SC - Conserto ar condicionado Ideal 5089,1,METALURGICA MOR S.A - MATRIZ,5.089/000,IDEAL SOLDA GRELHA MOD.GA 212/24,FAB-02,FABRICA 02,12,Serviço Corretiva,,,,1,2,400,29/07/2025,,30/07/2025,29/07/2025,29/07/2025,29/07/2025,,,29/07/2025,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para conserto de ar condicionado Carthom's de máquina de solda Ideal 5089, conforme orçamento MC Chiller, NF 2054626."
0000000282,1280184,Cons - eletroimã Ideal,1,METALURGICA MOR S.A - MATRIZ,35.101/000,CORTE E DOBRA DE ARAME,FAB-02,FABRICA 02,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,3,800,05/08/2025,,06/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de eletroimã da ideal
0000000283,1280185,Cons - eletroimã pinça,1,METALURGICA MOR S.A - MATRIZ,35.102/000,SOLDA DE ARAME,FAB-02,FABRICA 02,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,05/08/2025,,06/08/2025,05/08/2025,05/08/2025,05/08/2025,,,05/08/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de eletroimã pinça
0000000284,1220238,SC - Serviço de furadeira reitz PRR6/8 PE,1,METALURGICA MOR S.A - MATRIZ,35.155/000,MONTAGEM/EMBALAMENTO UTILIDADES F02,FAB-02,FABRICA 02,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,01/04/2026,,02/04/2026,01/04/2026,02/04/2026,24/06/2024,,,01/04/2026,,,,,,,AIRON,AIRON KLUGE,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"127,95",0,0,Requisitada,Não Iniciada,Ok,airon - Airon Kluge,no,"Ordem para solicitação de compra de serviço em furadeira de torção reitz PRR6/8 PE, conforme ordem de serviço Reitz 14407, NF 1824389."
0000000285,1283159,SERVIÇO DE MANUTENÇÃO MÁQUINAS DE COSTURA,1,METALURGICA MOR S.A - MATRIZ,17.016/000,MÁQUINA DE COSTURA COM DUAS AGULHAS,FAB-04,FABRICA 04,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,21/08/2025,,22/08/2025,21/08/2025,21/08/2025,21/08/2025,,,21/08/2025,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,eduardoc - Eduardo Cândido,no,2 SERVIÇOS DE MANUTENÇÃO NAS MÁQUINAS DE COSTURA DO CLIMATIZADO. FORNECEDOR: STAR MACHINE
0000000286,1268548,CONS - acumulador hidráulico 24L,1,METALURGICA MOR S.A - MATRIZ,35.071/000,TUBOS DE ESCADAS,FAB_03,FABRICA 03,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,3,800,19/05/2025,,20/05/2025,19/05/2025,19/05/2025,19/05/2025,,,19/05/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"2466,07",0,0,Requisitada,Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,conserto de acumulador hidráulico 24L
0000000287,1278022,Montagem elétr e pneum maquina kit de piscinas,1,METALURGICA MOR S.A - MATRIZ,35.144/000,EMBALAMENTO DE PISCINA,FAB_03,FABRICA 03,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,3,800,22/07/2025,,23/07/2025,22/07/2025,22/07/2025,22/07/2025,,,22/07/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,0,0,0,Requisitada,Não Iniciada,Ok,jandre.ro - Jandre Alexandre Rozin,no,"montagem de infraestrutura, alimentação elétrica e pneumática para máquina de kit de piscinas"
0000000288,1252846,CONSERTO DAS REBITADEIRAS,1,METALURGICA MOR S.A - MATRIZ,35.160/000,EMBALAMENTO INJETORAS,INJETORAS,INJETORAS,12,Serviço Corretiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,3,800,31/01/2025,,01/02/2025,31/01/2025,31/01/2025,31/01/2025,,,31/01/2025,,,,,,,PRISCILA,PRISCILA DORNELES,,,,,,,,,1,0,18001010,41105020,0,0,0,0,0,0,0,0,"656,33",0,0,Requisitada,Não Iniciada,Ok,maicon.si - Maicon de Quadros Silveira,no,
0000000289,1103849,"Conserto do telhado, goteira próxima a porta 402.",1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,0,30/05/2022,,14/06/2022,30/05/2022,30/05/2022,29/07/2021,,,30/05/2022,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,"930,51",0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,yes,"48.155 - Conserto do telhado, goteira próxima a porta 402. Goteira próximo ao painel elétrico do lado da porta 402."
0000000290,1108562,Goteiras,1,METALURGICA MOR S.A - MATRIZ,35.041/000,EXPEDICAO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,0,13/06/2022,,28/06/2022,13/06/2022,13/06/2022,14/09/2021,,,13/06/2022,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,"930,15",0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,yes,"55.522 - Goteiras Segue para verificação a relação das docas onde temos problemas com várias goteiras dificultando o uso total do box: Docas 506,507,508,509,512,515,516 e 519."
0000000291,1103694,Consertar goteira,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,0,01/09/2022,,16/09/2022,01/09/2022,01/09/2022,28/07/2021,,,01/09/2022,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,850,0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,yes,"43.574 - Consertar goteira Consertar goteira no almox GT, no corredor do porta pallet da rua 07 em frente a coluna 157."
0000000292,1103695,Consertar goteiras,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,0,03/12/2022,,18/12/2022,03/12/2022,03/12/2022,28/07/2021,,,03/12/2022,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,"1907,5",0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,yes,45.471 - Consertar goteiras Consertar diversas goteiras na sala de baterias do lado da fabrica de extrusora.
0000000293,1133042,GOTEIRA NO MEZANINO DO UL,1,METALURGICA MOR S.A - MATRIZ,35.025/000,ALMOXARIFADO SAÍDA,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,0,05/12/2022,,20/12/2022,05/12/2022,05/12/2022,12/05/2022,,,05/12/2022,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,"1907,5",0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,yes,77.374 - GOTEIRA NO MEZANINO DO UL GOTEIRA NO MEZANINO DO UL.   OBS: FOTOS ENVIADAS VIA WHATSSAP
0000000294,1107442,Goteira  w01,1,METALURGICA MOR S.A - MATRIZ,35.021/000,ALMOXARIFADO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,0,13/02/2023,,28/02/2023,13/02/2023,13/02/2023,01/09/2021,,,13/02/2023,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,5200,0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,yes,54.195 - Goteira  w01 Goteira na calha proximo ao hidrante n°85
0000000295,1176090,"trocar registro, primeira caixa unid 2",1,METALURGICA MOR S.A - MATRIZ,35.020/100,CASA DE BOMBAS UNIDADE 2,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,2,600,10/07/2023,,25/07/2023,10/07/2023,10/07/2023,22/06/2023,,,10/07/2023,,,,,,,EQUIPE 01,Wylliam Duolen Silveira,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,"3637,12",0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,"120.730 - trocar registro, primeira caixa unid 2 trocar registro, primeira caixa unid 2"
0000000296,1188532,Conserto goteiras - pav 1 e 2,1,METALURGICA MOR S.A - MATRIZ,35.020/000,CISAM - ALMOXARIFADO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,900,05/10/2023,,20/10/2023,05/10/2023,05/10/2023,05/10/2023,,,05/10/2023,,,,,,,PRISCILA,PRISCILA DORNELES,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,"2062,5",0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,132.864 - Conserto goteiras - pav 1 e 2
0000000297,1186270,Analisar telhado devido goteiras sala Qualidade,1,METALURGICA MOR S.A - MATRIZ,15.013/000,QUALIDADE,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.8,PATRIMONIO TERCEIROS,Manutenção,3,3,900,31/10/2023,,12/12/2023,27/11/2023,27/11/2023,18/09/2023,,,27/11/2023,,,,,,,CLAUBER,CLAUBER JUNIOR OLIVEIRA,PAT008,SERVIÇO TERCEIROS,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,7500,0,0,Requisitada,Não Iniciada,Ok,priscilas - Priscila da Silva Dorneles,no,"129.229 - Analisar telhado devido goteiras sala Qualidade Necessito com urgência de uma nova verificação das (goteiras chuva), sala da qualidade, pois já foi realizado várias tentativas de reparos, porém não satisfatórias. Imagens e vídeos já com a Priscila. Att,  Janir Scherer"
0000000298,1207756,Fechadura banheiro guarita,1,METALURGICA MOR S.A - MATRIZ,35.020/000,CISAM - ALMOXARIFADO,,TAG GERAL,21,PATRIMONIO - SERVIÇO DE TERCEIRO,10.5,PATRIMONIO CHAVEIRO,Manutenção,3,3,900,20/03/2024,,04/04/2024,20/03/2024,20/03/2024,06/03/2024,,,20/03/2024,,,,,,,PRISCILA,PRISCILA DORNELES,PAT005,CHAVEIRO,,,,,,,1,0,18001010,41105021,0,0,0,0,0,0,0,0,100,0,0,Requisitada,Iniciada,Ok,rosimar.lo - Rosimar Lopes,no,"150.279 - Fechadura banheiro guarita Fechadura do banheiro da guarita está ficando trancada, sendo possível ser aberta apenas por fora."
